,laxen,laxmean,laxstd,layen,laymean,laystd,lazen,lazmean,lazstd,lgxen,lgxmean,lgxstd,lgyen,lgymean,lgystd,lgzen,lgzmean,lgzstd,raxen,raxmean,raxstd,rayen,raymean,raystd,razen,razmean,razstd,rgxen,rgxmean,rgxstd,rgyen,rgymean,rgystd,rgzen,rgzmean,rgzstd,xcorr,ycorr,zcorr
0,-1.220637434513153,0.53151458527803741,-0.93051762953447137,-0.98573826070349224,0.46790296733660808,-0.84305295261476165,0.01326253512152259,1.249727520932248,-0.79463395831717065,-0.91679051521439214,-0.074310498153717847,-0.91757086082502326,-0.83798901814921678,-0.11829784215189922,-0.92982989034772878,-0.78774496677218897,0.097389857113527795,-0.86526223767994959,-1.0267655926244734,0.15155488014110005,-1.1976764456746118,-1.3111560241887574,-0.55530571292204933,-0.99237849227204111,-0.63834390468965774,0.95118013627179476,-1.0888886515276355,-1.0216032731146851,-0.086925645735817347,-1.0645098122915371,-1.1160605154993639,-0.00093395464432532787,-1.0900637546119567,-0.9882216852427762,-0.0083242051471188704,-0.93204295334831211,0.1670308768463305,0.34264113239440402,1.7141358108535396
1,-1.215335676595086,0.51607541474116769,-0.94714023015443805,-0.99626181389891633,0.46358363847302381,-0.88575234164316707,-0.041287902536558937,1.2469331793437231,-0.84581090143057813,-0.97234947820964079,-0.090276082480068062,-0.95915627227323452,-0.8535281008897373,-0.11167323781351539,-0.94888699446864799,-0.80101587554241471,0.052409227056784795,-0.86554108729382118,-1.0309189146159823,0.17809141267295456,-1.194511707300653,-1.3000142287718461,-0.56186185893070284,-0.98687442041203144,-0.63846619229082524,0.93789989802516671,-1.0746625901277813,-1.0184450855038478,-0.091538096581949058,-1.0535037610441289,-1.1302944272641438,-0.0064662717426773372,-1.1006847181502581,-0.98990538189715072,-0.040329035915584094,-0.93020838210413859,0.14151328586429626,0.34615009455333912,1.6951988680643921
2,-1.2366643385815679,0.51544825608136646,-0.96405618038828556,-1.0027664641510428,0.43677325880966483,-0.89118747351217242,-0.060464963439333184,1.2405015104360568,-0.85776768094116751,-1.016627167461662,-0.12721686050047532,-1.0053741963580194,-0.88470031097912738,-0.14833440045888949,-0.96424650776554566,-0.85859887487776732,0.013574206339189827,-0.8749048332541024,-0.99694334274124397,0.20200080438194606,-1.1709917324754908,-1.2885910485588068,-0.56757151520153015,-0.98213044081319789,-0.62764702654919513,0.92826521537565232,-1.0596511715206005,-1.0096308560367138,-0.093395057312209873,-1.0469363759525532,-1.0652667046169484,0.038402975373177592,-1.0311054021881045,-0.99499446419868642,-0.056331451299816711,-0.9297532674913368,0.13244105345951429,0.35250767825719437,1.6762933220277902
3,-1.2536149504058178,0.52079755053261167,-0.98097135916696532,-1.0707009207355871,0.41672546474080646,-0.95636190806491927,-0.076521089570848203,1.2391277559120892,-0.87193754169662496,-1.0027286129627633,-0.024988246574100214,-1.0069968641842222,-0.87387850577273785,-0.16557342765763827,-0.95971909955459078,-0.83992958876345714,0.019327542741796488,-0.86308558070731134,-0.97736705839739701,0.21306371848923147,-1.1559444850121923,-1.2849855579082552,-0.57035995198495737,-0.98215163774467318,-0.6446446298931845,0.92321351690536635,-1.0691324160154292,-0.98691292718691104,-0.083391430152417734,-1.0274298278993172,-1.0545272808730393,0.025290665367343288,-1.0280690686384277,-0.94883941042525022,-0.042329337838613174,-0.91165938524611401,0.13427301722128723,0.35668359729073373,1.6688237878476961
4,-1.2373748407515357,0.51998593344345723,-0.96315300298489814,-0.98114975299507878,0.45250172401493888,-0.86238597497607861,-0.05625341858320753,1.2466053515595945,-0.86181644735647822,-0.90251350201612823,-0.00063258477012717801,-0.92096192349341643,-0.87248297732216362,-0.14569961464248682,-0.95577179049711158,-0.86970508288933102,0.010566780492372708,-0.87983003335555998,-0.9781650540071013,0.2426612316128621,-1.1727249468913872,-1.292230165070835,-0.57382890012624488,-0.98662087072096427,-0.67232002697988347,0.90951664373335395,-1.0869480879208209,-0.98127412825161431,-0.095910939591918071,-1.0281014502221753,-1.1205375068845023,-0.034702643426473959,-1.0999312576476836,-0.97939664605892862,-0.054331149376787631,-0.9188021766984471,0.12290253624187761,0.35313111904072275,1.6616021944180552
5,-1.2397624287451181,0.52413624810390613,-0.96164370870734506,-0.99551579619533526,0.45893708772583469,-0.8784521416967136,-0.022854653768237108,1.2496494666979316,-0.84549796933821342,-0.91020766023497268,-0.063639622915187849,-0.92142562260368044,-0.87446458802966132,-0.1602285764300786,-0.96207282826374896,-0.8506272231891483,-0.0010706499583544036,-0.87222306123803173,-0.95956860672081168,0.25868920085326469,-1.1691068064458492,-1.3051445061520945,-0.58016927424094267,-1.0039248885027994,-0.60276862035260115,0.90340599816104927,-1.0608191348297717,-1.0358349333407977,-0.103398684472002,-1.0696113105022718,-1.0702692870409714,0.029134548026587864,-1.0395206241104054,-1.0060670117431494,-0.046329941684671326,-0.9350225334240363,0.12184146507127935,0.35521686683609549,1.6580378334151633
6,-1.2591891988951383,0.52640508678495146,-0.98396751231458868,-1.0907561909918662,0.4290726371488302,-0.98663148768226094,-0.029356725658319198,1.2488064809673152,-0.85414262844659272,-1.0270675943218397,-0.076102553537287773,-1.0224657578595879,-0.89850071652097663,-0.13245040596571919,-0.97868552388010244,-0.77711559700881305,0.025603909726458301,-0.84114722278052945,-0.96385549897741285,0.26447373110544004,-1.1725508434891769,-1.2975192320170736,-0.58370461373421656,-0.99994873915839699,-0.60065923124369569,0.90107978649431975,-1.0573028869394618,-0.99160167167792312,-0.041040745110663017,-1.037215198735806,-1.0681858659087577,0.035600892686999307,-1.0391771283566109,-0.95384538951686304,-0.052330847453758551,-0.91671899365360709,0.12235726031592689,0.36132004586849148,1.6543248908970076
7,-1.2455886748768006,0.52491097350718985,-0.97149838922817944,-1.0515108460061664,0.41554746595982894,-0.94945299913363113,-0.056618312385621213,1.2507578368252237,-0.86463248485000921,-1.0241670115517318,-0.049547551035297101,-1.0225790097517984,-0.89411788600764908,-0.13252568556047356,-0.97018367595072064,-0.81824647722183774,-0.019442099153041587,-0.84510403346903928,-0.51968618198799432,0.10797808557471231,-0.58095129084553587,-1.1838994822429498,-0.56732254763158119,-0.88718199032344758,-0.37035863617017489,0.96015514695611714,-0.8123894645196329,-0.75763615935799322,0.018262194339601724,-0.86269801536974811,-0.58102785713540939,0.34972154663498611,-0.62795195332320197,-0.79079434096904067,-0.0083242051471188704,-0.83163201055155866,0.17508205868877405,0.35510892727048154,1.7259571136171306
8,-1.2367312012199136,0.53208640640903249,-0.95953127043680186,-1.0384264202189093,0.39986263033903552,-0.94639664333018103,-0.058066151693038512,1.2527248035299956,-0.86648310803665662,-1.0227171092430005,-0.077568780669299522,-1.0205230508195318,-0.89909074683389412,-0.18070462620326494,-0.97147974454739505,-0.89103155874999607,-0.073052733813694579,-0.89377920804121547,-0.51359870806817898,-0.24058806653762166,-0.50735659520253651,-1.187207919667687,-0.55175377559077887,-0.88433363393003483,-0.23307993773209693,1.0822812594594218,-0.8164892420724712,-0.73045727495261004,-0.050744862475251791,-0.827441970849222,-0.52272377797456449,0.4649302540013166,-0.55176240992897241,-0.83685125817365569,-0.052330847453758551,-0.81804716069820993,0.30198421827781197,0.34972567300460761,1.8716340038403558
9,-1.249084882517747,0.54171513642127389,-0.96238934959223665,-1.0662870233396096,0.37745883870822211,-0.98353645309988058,-0.080940365103105941,1.2507890585189503,-0.88226839554881797,-1.0402615786646396,-0.10066185799848466,-1.027501539389565,-0.89068541511544708,-0.17588673213898581,-0.96945690152435138,-0.82459255021426725,0.12046858154671133,-0.84151910270030528,-1.0293010849940958,-0.35615816053420868,-0.92699614882730841,-1.2636195859217783,-0.55885765025331979,-0.94288601280357787,-0.43897526202306469,1.1205769530176719,-1.0125479407434483,-0.92452126151996628,-0.10166152765982253,-0.95189672563688565,-0.89615813111760745,0.1257704765627366,-0.80719430961658767,-0.91816397849233256,-0.13634352822097978,-0.887203710877566,0.34990588248324572,0.3564274534879196,1.9141412715569903
10,-1.2566101125145264,0.54641882636978256,-0.96789937941374016,-1.0487672100296144,0.35614578668942493,-0.97458385449039264,-0.091900897006088791,1.2473546722090314,-0.88671134136632523,-1.0379297175148012,-0.073292284867598576,-1.0279228409812395,-0.88687056360252825,-0.15059278830152031,-0.97057404342360798,-0.82839106657240291,0.15348488703894275,-0.85463735389647766,-1.0576310869928165,-0.30980961188865358,-1.0480260508471178,-1.2699617700305748,-0.56212742433864826,-0.96368312061021677,-0.48891974823808171,1.1093972491865236,-1.0533059510662759,-0.96691668540481368,-0.087045449653898696,-1.0159143688572885,-0.94356913415512478,0.029529713533613007,-0.95696069221252023,-0.94711652959176396,-0.038328733992555021,-0.90471228228526346,0.33741077962974253,0.36078220059338684,1.8965640676655118
